book_id,title,mapped_id
493511,Leaping Poetry: An Idea with Poems and Translations,25073
499933,Pale Fire,2483
1846130,A Book of Witness: Spells & Gris-Gris,25157
21327039,You Can Make Anything Sad,8098
17665932,Urvashi,4996
292443,Don't Ever Give Up Your Dreams: A Collection of Poems,12773
1217484,Poems on the Underground,21254
141625,Hands Washing Water,8597
141628,Kalakuta Republic,18457
3322773,What Do You Call A Rhyming Riddle?: A Hinky Pinky!,5654
547046,Rhyme's Reason: A Guide to English Verse,1748
1525,The Oresteia,16975
1521,Oresteia,6893
22221,The Iliad,3859
47166,The Norton Anthology of African American Literature,1760
673650,The Collected Works of St. John of the Cross,6381
17367906,Ransom Notes,9207
3055750,Azores: Poems,6195
13081903,مدرسة الأزواج,23254
11410585,Complete Works of Oscar Wilde,8024
5725720,Collected Poems and Other Verse,25268
13459467,"What's Looking at You, Kid?",22656
33897,The Book of Job,31
2183640,Sentimento Do Mundo,2764
661510,Antología poética,8241
22729927,مرثية مصارع الثيران,23243
1034110,Faust. Der Tragödie erster Teil,24837
1031694,Touched with Fire: An Anthology of Poems,6063
441200,Eugene Onegin: A Novel in Verse,18545
1201579,Quipu,2113
16161547,Перце от дим,17393
30304222,There Are More Beautiful Things Than Beyoncé,1838
28818718,Calamities,3853
1341692,Monkey Time,24951
6838356,Beautiful in the Mouth,626
24501994,Stardust and Sheets,26932
27755360,Където за кратко е имало куче,17398
8668197,The Big Red Book,156
9424660,مقعد راكب غادر الباص,4733
1223616,Ted Hughes: Collected Poems,13596
23613,"Sir Gawain and the Green Knight, Pearl, and Sir Orfeo",475
1095902,The Ether Dome and Other Poems: New and Selected (1979-1991),23011
804144,Kipling: Victorian Balladeer (Illustrated Poetry Series),1279
512093,The Best Poems of the English Language: From Chaucer Through Frost,25549
10332310,The Best of Every Day Poets: One,15744
3878581,Ordinary Genius: A Guide for the Poet Within,1738
17853697,"Candle, Thread, and Flute",24669
9314660,Bone Silence,12091
6649371,ما ينقش العصفور في تمرة العذق,5611
735416,Leaves of Grass: The Sesquicentennial Essays,14615
27248135,Measures of Expatriation,9537
44868,Essay on Man and Other Poems,5418
18654387,The Little Devil and the Rose/El Diablito y La Rosa: Loteria Poems/Poemas de La Loteria,18419
11592556,كوميديا الأخطاء,12620
13028021,Valkoisia runoja,7856
135917,Donkey Gospel,6291
135914,Real Sofistikashun: Essays on Poetry and Craft,7345
135913,What Narcissism Means to Me,1257
600109,Aria Da Capo,3789
702391,"Strange Big Moon: The Japan and India Journals, 1960-1964",13348
14361553,Last Laughs: Animal Epitaphs,808
313972,The Way of Chuang Tzu,14292
20949640,I Wait for the Moon: 100 Haiku of Momoko Kuroda,23172
1222263,City of a Hundred Fires,2528
1222266,90 Miles: Selected And New Poems,18674
26114241,Lacunae: Imagined Translations of One Hundred Ancient Love Poems,22973
263261,Shiner,8405
263260,The Latest Winter,10832
959649,The Complete Poems of Walt Whitman,21479
959645,Hamlet,20115
8677514,تأملات في زمن جريح,4780
1435801,Hunk of Skin,12784
2893157,Poems & Political Letters of F. I. Tyutchev,13645
2590550,The Thirst of Satan: Poems of Fantasy and Terror,1238
29924756,This Is Me Letting You Go,7834
1617889,Alphabet Poem,809
237815,Poema del Cante  Jondo / Romancero Gitano,9552
1852384,The Warlock of Love,6265
1380785,Walking to Martha's Vineyard,11842
147924,Alphabet,16766
9868580,Poesie,14058
181946,The Spirit Level,11979
12907,Absalom and Achitophel,21196
6004980,Bone Light,6125
20109273,Selected Poems,20584
792429,मधुशाला,18215
6348484,ديوان المتنبي,4794
25860497,The Dogs I Have Kissed,11833
1454458,اسماعیل,13295
333706,The Odyssey,279
3060393,Ready to Eat Individual,6242
12968755,prairie suite: a celebration,9370
24945396,Bright Dead Things,5960
8584014,"Howl, Kaddish and Other Poems",19893
1678307,Love Letters: The Love Letters of Kahlil Gibran to May Ziadah,5641
34014630,Pockets,8302
34014635,Panicle,27159
291605,Shout!: Little Poems that Roar,5653
13414892,The Hunting of the Snark: An Agony in Eight Fits,10613
26596,"Complete Poems, 1904-1962",494
10642212,الكوميديا الإلهية - الجحيم,4751
796998,The Arkansas Testament,7626
3309420,My Vocabulary Did This to Me: The Collected Poetry,6174
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,8524
1467,Ten Plays,8526
1466,Grief Lessons: Four Plays by Euripides,6529
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,3050
2169020,روائع جبران,23186
826090,Leaves of Grass: The Death-Bed Edition,5496
13561170,لمن يهمّه الحب,9312
13392178,The Day The Saucers Came,1564
604543,The Star-Spangled Banner,4686
14863762,Forest Has a Song: Poems,1012
15852983,النبي,21485
1592075,Love That Dog: A Novel,23922
2681976,The Emperor's Babe: A Novel,1640
306150,"The Inferno (The Divine Comedy, #1)",14611
207276,Motel Chronicles,527
1443017,Flower Fairies of the Summer,4119
22927812,রাজা যায় রাজা আসে,19484
17925150,The Dark Man: An Illustrated Poem,1921
66414,Gitanjali: Song Offerings,913
13550603,أزهار الشر,15592
13449283,أحجية أبدية: رسائل عتيقة وقصائد صفراء,454
22714811,Absence: Erotic Poetry - Extruded Through Lust,14081
3796608,Obras completas I,11208
111593,Poetry and Prose,3136
286393,A Table of Content: Poems,25059
3400162,My Poems...: Selected Poetry,13989
12411389,En Attendant Les Barbares,18942
23534,Love Is a Dog from Hell,3
3262505,"How To Tell the Birds from the Flowers and Other Woodcuts, Verses, and Illustrations",2346
269491,The Major Works,3759
138994,Obliviously On He Sails: The Bush Administration in Rhyme,7327
23129956,Where the words end and my body begins,90
2963143,Snikken en Grimlachjes,10249
8339684,The Erotic Poems,20963
20345592,"Job (Bible #18), ESV",20415
1299318,It's Raining Pigs and Noodles,11801
6054089,كل الطرق تؤدي إلى صلاح سالم,7734
29902553,Passage,11702
1309506,Blue Lipstick: Concrete Poems,5155
3147630,Premier Book of Major Poets,2743
216964,"Someone Else to Love: A Poetic Journal Recording the Feelings of the Author Before, During, and After Pregnancy",15765
1148149,Kissing the Rod: An Anthology of 17th-Century Women's Verse,23993
23485581,In Flanders Fields: The Story of the Poem by John McCrae,19161
22598995,رباعيات عمر الخيام,3948
498487,The Wizard,22733
388239,Sappho: A New Translation,26712
7090309,If There is Something to Desire: One Hundred Poems,2146
240007,A Light in the Attic,1887
240008,Where the Sidewalk Ends: Poems and Drawings,27
23163689,"The Faerie Queene, Book Three",24829
871379,Men and Women and Other Poems,10281
604117,Collected Poems,17060
18806757,لأنها تقرأ,22835
19353103,"The Devotional Poetry of Donne, Herbert, and Milton",19244
23129884,Enormous Smallness: A Story of E. E. Cummings,10677
355167,The Lives of the Heart,6563
26240385,Describing the Past,26308
1901077,Tap Dancing on the Roof: Sijo,4123
7898206,Onyx,7783
410808,The Tain,7376
148155,Walking to Martha's Vineyard,5917
30267607,"Darling, I Love You: Poems from the Hearts of Our Glorious Mutts and All Our Animal Friends",23167
7746456,مختارات من شعر بيرم التونسي,24805
18554592,The Albertine Workout,21334
1143749,Overtime: Selected Poems,25076
11055140,Leaves of Grass,2473
32894545,Whiskey Words & a Shovel III,2649
6531486,Kıyı Kitabı,11861
11474505,السابق,4810
653062,The Desiderata of Faith: A Collection of Religious Poems,7244
30840198,"Tonight, We Fuck: the Trailer Park Out of Each Other",16496
122717,"The Complete Works of Oscar Wilde: Stories, Plays, Poems  Essays",2976
29845399,Spacecraft,17022
28116725,Princess Tales Around the World: Once Upon a Time in Rhyme with Seek-and-Find Pictures,20225
368736,How Does a Poem Mean?,23151
7253482,Seeing Birds in Church Is a Kind of Adieu,6129
18459913,Music at Midnight: The Life and Poetry of George Herbert,10947
26113689,You can't bury them all: Poems,13377
373437,Twentieth-Century Latin American Poetry: A Bilingual Anthology,2232
5867922,فى البدء كانت الأنثى,1492
28645638,"I Could Pee on This, Too: And More Poems by More Cats",480
440924,Above the Human Nerve Domain,16776
22018925,Antígona González,18058
50391,Allen Ginsberg in America,8653
7744163,Ten Walks/Two Talks,16740
12521887,"Forgive Me, I Meant to Do It: False Apology Poems",994
1752083,از نیما تا بعد، برگزیده ای از شعر امروز ایران,13263
1605114,A Waka Anthology: Volume One: The Gem-Glistening Cup,6523
11467354,Fat Girl,15747
10105444,Pam Ayres - The Works: The Classic Collection,15134
31443393,Note to Self,3462
304957,The Collected Books,17447
16005632,لم أفعل شيئًا,247
539172,The Canterbury Tales,9940
11009046,العصافير تموت في الجليل,3494
1814716,Luna de Enfrente: Cuaderno San Martin,13762
469023,"The Marvelous Arithmetics of Distance: Poems, 1987-1992",12735
1322909,دو مرغابی در مه,13313
160749,Crystallography,16757
25330489,Memories,588
336518,Paradise Lost and Paradise Regained,1677
7055912,100 Notes on Violence,24590
1765256,Good Intentions,9214
476374,The Odyssey,3416
254437,تولدی‌ دیگر,5774
1588635,Posit,6248
1762157,The Anathemata: Fragments of an Attempted Writing,7369
6419856,Love Poems,5637
6056728,Venus and Adonis,22094
28503713,The Rain in Portugal: New Poems,1136
17204884,Apocalypse Now: Poems and Prose from the End of Days,15710
581621,Bhagavad-Gita: The Song of God,11580
3027336,Saga / Circus,16984
150225,Houseboat Days,22516
150226,Where Shall I Wander,17841
150221,Selected Poems,2543
150222,Self-Portrait in a Convex Mirror,6141
16234590,The Divine Comedy,7243
375368,End to Torment: A Memoir of Ezra Pound by H. D.,5078
3387595,Not So Deep As A Well: Collected Poems,7084
559059,Selected Poems,2755
246696,Vintage Hughes,2825
6011513,كتابات غير ملتزمة,458
275092,Collected Poems,12449
17171531,Fire Watcher,10183
454742,The Body's Question,18201
19306399,Eski Sokak,23728
9730,Wild Grass,19701
128218,"Ommateum, With Doxology",20658
128217,The Really Short Poems,20665
128214,"Collected Poems, 1951-1971",11772
128215,Garbage,11773
128213,A. R. Ammons: Selected Poems,7403
24617549,Reading Zindanı Baladı,25419
1138948,Aniara: An Epic Science Fiction Poem,20542
30254910,The Abridged History of Rainfall,5954
5146664,المجموعة الشعرية الكاملة,14772
20821284,Brown Girl Dreaming,291
295160,Poetry for Young People: Maya Angelou,5114
20439447,أصحاب الكرش,19789
23168349,Leaves of Grass,25565
341733,Jejuri,6868
11251972,No me preguntes cómo pasa el tiempo: Poemas 1964-1968,1084
13650554,Inferno,22025
223160,Rumi Daylight: A Daybook of Spiritual Guidance,3887
2029835,Failure,2105
2029837,Living in the Past,25167
6349059,كرم على درب,4736
13413649,أبيض غامق,3950
109241,The Gold of the Tigers: Selected Later Poems,1909
339031,Akhenaten,938
2173270,قصائد قتلت أصحابها,18607
15834621,The Poetry Friday Anthology,1009
16605,Paradise Lost,14553
7960968,Canti,5915
4962784,Junkyard Ghost Revival,2443
2696,The Canterbury Tales,10
14999722,I Am the World,981
16071842,Seven American Deaths and Disasters,525
25334576,Grief is the Thing with Feathers,96
160192,Joyful Noise: Poems for Two Voices,834
275692,A Night Without Armor,8601
789883,Poems of the Elizabethan age: an anthology,5898
7684659,أنا راعي بقر وحيد,16381
703018,The Works of Aleister Crowley,24043
25164326,The Coliseum,9099
138172,Frost: Poems,11057
21870139,Voices from the March on Washington,2504
288065,Pallbearers Envying the One Who Rides,2545
15883402,When We Become Weavers: Queer Female Poets on the Midwestern Experience,15755
12413793,fuckscapes,16110
42210,Life Is a Dream,3785
12614392,بسبب غيمة على الأرجح,4746
2888750,سحيم,23180
143505,101 Great American Poems,768
7247118,The Norton Introduction to Literature,1381
314423,The Wife of Bath and Other Canterbury Tales,6773
29936,The Simple Truth,4666
29937,Breath,2156
8910553,The Mahabharata,16555
761292,Hamlet,6277
8462385,By the Numbers,11085
963711,Blues Journey,8971
1662691,My Sad Republic,24518
20575422,Where Have You Been? Selected Essays,8106
270829,Sarajevo Blues,10530
4332187,The Aeneid,25859
28369960,Empty Hotel Rooms Meant for Us,25921
5476661,The Origins of Evening,11952
146548,4.48 Psychosis,1590
873643,A Grateful Heart: Daily Blessings for the Evening Meal from Buddha to the Beatles,4475
73445,The Complete Poetry,3250
13230386,Homage to Homage to Homage to Creeley,9380
23358215,الروح جدًا مرهقة,2873
127535,The Splinter Factory,23591
12204,The Road Not Taken and Other Poems,62
12207,Robert Frost's Poems,471
12201,Stopping by Woods on a Snowy Evening,363
12202,"The Poetry of Robert Frost: The Collected Poems, Complete and Unabridged",2035
8433726,Поезия,1405
206633,How to Read a Poem and Fall in Love with Poetry,4170
32734992,Blonote,23805
563820,A Child's Christmas in Wales,4890
2048536,The Maid's Tragedy,638
63114,Poems of Fernando Pessoa,905
63117,The Education of the Stoic,8131
9712627,The Anatomy of Clay,5018
20211434,The Essential Rumi,23393
13095895,98 Wounds,14426
9967974,التلت الأسود في العلم,11350
29570510,Sun & Urn: Poems,2040
25496498,كان نائماً حين قامت الثورة,4744
28009487,Тя се наслаждава на дъжда,17390
118271,All My Pretty Ones,14689
10777207,أساطير يوميَّة,14885
32501551,Uncaged Wallflower,7801
14062374,To Your Health: Humanity's Diagnosis,20676
1832265,Carolina Ghost Woods,4674
25248788,сърцето ти нося,17400
10473995,Luminous Dream,10179
16057107,The Stick Soldiers,21691
19360726,A Hundred Thousand Hours,6300
530582,A Visit to William Blake's Inn: Poems for Innocent and Experienced Travelers,4106
13125919,نزيف الروح,26523
3489927,The Terrorist at My Table,23092
6539716,الحب من الوريد إلى الوريد,459
6329639,The Ballad Of Reading Gaol,25532
736920,Meow Ruff: A Story in Concrete Poetry,8905
17464945,Previously Feared Darkness,13494
16373786,Auta vjíždějí do lodí,8851
5889869,الأرواح المتمردة,5628
591221,The Inferno of Dante,7667
25897953,Booked,415
7787218,إني المشنوق أعلاه,1157
2177063,Your Ten Favorite Words,6240
11744986,Rakkaus on musta leijona,3872
3338496,الأشج,14775
22979808,هرتله فوق النيل,18933
862675,black is brown is tan,2739
12906786,In the Sea,1011
441793,Art to Choke Hearts and Pissing in the Gene Pool,24046
2068265,An Elegy Written In A Country Churchyard,3764
5983345,Claro Enigma,2775
15991457,كتاب الساعات: وقصائد أخرى,9765
23282087,A Small Story about the Sky,2074
166004,Selected Poems,15865
13145708,الحياة مش بروفة,19394
13597099,Poems by Walt Whitman,17683
3421803,Chaos - the broadsheets of ontological anarchism,5292
468891,Flesh and Blood,20651
609514,Murder in the Dark: Short Fictions and Prose Poems,3730
18792864,Dear Wandering Wildebeest: And Other Poems from the Water Hole,971
380193,I've Been a Woman: New and Selected Poems,6044
318877,The Prophet,18889
93491,Wittgenstein's Ladder: Poetic Language and the Strangeness of the Ordinary,23750
10144650,ديوان الجواهري,9798
